X,Y,id,data,luogo,x,y,numero_predati,specie_predate,osservazioni,icon_url
8.47204715849087,46.3181274987119,1,2025/07/09 00:00:00,Bosco Gurin,2679594,1130160,5,capre,10 ulteriori capi segnalati come dispersi Animali non proteggibili In attesa di riscontro analisi DNA,./0.png
8.97443555661257,46.1257596061345,38,2025/01/24 00:00:00,Isone,2718703,1109413,2,pecore,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.8938012911347,46.0304248548024,39,2025/01/22 00:00:00,Cademario,2712668,1098698,1,vitellino appena nato ferito,Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore,./1.png
9.03494372438077,45.8512844122265,76,2024/08/03 00:00:00,Sagno,2724000,1079000,1,pecora,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore,./1.png
8.42847487030689,46.4880078522583,77,2024/07/29 00:00:00,Bedretto,2676000,1149000,11,pecore,Un numero imprecisato di animali segnalati come dispersi Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./2.png
8.45149462560412,46.3258701373851,154,2023/08/13 00:00:00,Bosco Gurin,2678000,1131000,1,pecora,"Animali non proteggibili Riscontro DNA: ""lupo"".",./1.png
8.7418690641216,46.5208320592651,249,2022/07/23 00:00:00,Quinto,2700000,1153000,13,carcasse di pecora in avanzato stato di decomposizione,Alcuni animali dispersi Animali non proteggibili DNA non raccoglibile causa avanzato stato di decomposizione,./2.png
8.55962987775339,46.5317720108473,366,2004/09/29 16:53:01,Airolo,2686000,1154000,1,pecora uccisa,,./1.png
8.89066505905255,46.0237175657706,411,2025/04/20 00:00:00,Cademario,2712439,1097948,1,agnello,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.8452050452952,46.0237817894844,413,2025/04/07 00:00:00,Novaggio,2708919,1097891,1,montone,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento un lupo.,./1.png
8.50714242606557,46.5142845335485,450,2024/08/20 00:00:00,Bedretto,2682000,1152000,1,pecora,Animali non protetti per cause di forza maggiore Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.77364132574416,46.223564512004,478,2024/06/12 00:00:00,Gordevio,2703000,1120000,1,capra,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
9.01126843209569,45.9235958093627,485,2024/05/05 00:00:00,Breggia,2722000,1087000,2,agnelli,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.8250172788801,46.2049519541404,533,2023/08/21 00:00:00,Mergoscia,2707000,1118000,1,pecora,"Animali non protetti adeguatamente Riscontro DNA: ""ungulato"".",./1.png
8.7418690641216,46.5208320592651,621,2022/08/13 00:00:00,Quinto,2700000,1153000,6,carcasse di pecora in avanzato stato di decomposizione,Alcuni animali dispersi Animali non proteggibili DNA non raccoglibile causa avanzato stato di decomposizione,./2.png
8.50731987390698,46.5232793042312,731,2008/08/18 16:15:01,Bedretto,2682000,1153000,2,pecore,,./1.png
8.78972449284852,46.349330895826,732,2008/05/08 16:16:01,Sonogno,2704000,1134000,1,capra,,./1.png
8.51681717816128,46.4235537324864,786,2025/06/02 00:00:00,Cevio,2682881,1141925,7,capre,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./2.png
8.872570528101,46.0424112849644,823,2024/10/27 00:00:00,Fescoggia,2711000,1100000,1,capra,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.52849492890155,46.2801728911313,824,2024/10/26 00:00:00,Campo Vallemaggia,2684000,1126000,1,capra ferita,Diversi capi segnalati come dispersi Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.77364132574416,46.223564512004,860,2024/06/29 00:00:00,Gordevio,2703000,1120000,1,capretto,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.77364132574416,46.223564512004,866,2024/06/12 00:00:00,Gordevio,2703000,1120000,1,capra,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.9781723353327,46.1219927855272,898,2023/11/17 00:00:00,Isone,2719000,1109000,3,pecore,"Animali non protetti adeguatamente Riscontro DNA: ""lupo"".",./0.png
8.46464820911024,46.3347481517528,992,2022/09/16 00:00:00,Bosco Gurin,2679000,1132000,2,pecore,Alcuni animali dispersi Animali non proteggibili Riscontro DNA: lupo,./1.png
8.52017130971646,46.5141613017975,993,2022/09/12 00:00:00,Bedretto,2683000,1152000,2,pecore ferite,Proteggibilità non verificabile In attesa di riscontro DNA,./1.png
9.01913974935944,46.1716497211518,2,2025/07/08 00:00:00,Bellinzona,2722055,1114582,2,pecore,Animali non protetti adeguatamente In attesa di riscontro analisi DNA,./1.png
8.951141557419,46.616552529788,3,2025/07/07 00:00:00,Blenio,2715851,1163927,3,pecore,Ulteriori 9 capi segnalati come dispersi Protezione degli animali in fase di accertamento In attesa di riscontro analisi DNA,./0.png
8.99187554648896,46.5986661983909,4,2025/07/07 00:00:00,Blenio,2719010,1162000,2,pecore,Ulteriori 6 capi segnalati come dispersi Protezione degli animali in fase di accertamento In attesa di riscontro analisi DNA,./1.png
8.54320247432986,46.3789110842395,6,2025/07/05 00:00:00,Roseto,2684979,1136991,1,pecora,Un ulteriore capo segnalato come disperso Animali non protetti adeguatamente DNA non prelevabile,./1.png
8.50299781488619,46.5023131787528,7,2025/07/04 00:00:00,Bedretto,2681700,1150665,1,pecora,Protezione degli animali in fase di accertamento In attesa di riscontro analisi DNA.,./1.png
9.03316164104191,45.8727859730575,8,2025/07/04 00:00:00,Breggia,2723813,1081387,1,agnello,Animali non protetti adeguatamente In attesa di analisi DNA,./1.png
8.89260539378217,46.1029476600576,9,2025/07/04 00:00:00,Mezzovico,2712426,1106757,2,capre,Animali non protetti adeguatamente In attesa di riscontro analisi DNA,./1.png
9.05604087145812,46.1299005667998,1091,2015/09/06 11:46:01,Isone,2725000,1110000,2,capre,,./1.png
9.05043247679836,46.1485606276936,10,2025/07/04 00:00:00,Monteceneri,2724524,1112065,5,capre,Ulteriori 2 capi segnalati come dispersi Animali non proteggibili In attesa di riscontro analisi DNA,./0.png
8.68839281085549,46.4468405228484,11,2025/07/03 00:00:00,Fusio,2696028,1144709,9,capre,Ulteriori 12 capi segnalati come dispersi Animali non proteggibili In attesa di riscontro analisi DNA,./2.png
9.03951576438601,45.9222972526591,12,2025/07/02 11:00:00,Scudellate,2724194,1086900,1,pecora,Animali non protetti adeguatamente In attesa di riscontro analisi DNA,./1.png
8.95385974394553,46.3977113216706,13,2025/07/02 00:00:00,Semione,2716529,1139608,4,pecore,Ulteriori 4 capi segnalati come dispersi Animali non protetti adeguatamente In attesa di riscontro analisi DNA,./0.png
8.86280270837143,46.3174226685693,14,2025/06/16 00:00:00,Lavertezzo,2709689,1130553,1,pecora,Due animali segnalati come dispersi Animali non proteggibili Le analisi del DNA non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.91278259274944,46.091457265393,15,2025/06/12 00:00:00,Mezzovico,2714010,1105509,1,pecora in avanzato stato di decomposizione,Animali non protetti adeguatamente Le analisi del DNA non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.50846749969358,46.4447924527363,16,2025/06/06 00:00:00,Cevio,2682207,1144277,1,capra ferita,Quattro ulteriori capi segnalati come dispersi Le analisi del DNA hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.8879527104536,46.0456242893572,17,2025/06/02 00:00:00,Alto Malcantone,2712184,1100379,1,cavallo con leggere ferite e escoriazioni,Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.51681717816128,46.4235537324864,18,2025/06/02 00:00:00,Cevio,2682881,1141925,7,capre,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./2.png
8.91330003423188,46.5427773658723,19,2025/05/29 00:00:00,Olivone,2713107,1155672,11,pecore,Ulteriori 14 capi segnalati come dispersi Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./2.png
9.05414837444214,46.1485794736715,20,2025/05/24 00:00:00,Medeglia,2724811,1112073,1,capra,Un ulteriore capo segnalato come disperso Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.89689715330064,46.0462376136347,21,2025/05/20 00:00:00,Alto Malcantone,2712875,1100460,10,pecore,Animali protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./2.png
9.0279817056189,46.4139806599885,22,2025/05/19 00:00:00,Malvaglia,2722192,1141529,3,pecore,7 ulteriori animali segnalati come dispersi Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
9.02790693600832,46.1782927254493,23,2025/05/13 00:00:00,Bellinzona,2722717,1115334,5,pecore,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
8.89332398976279,46.0299631755017,24,2025/05/12 00:00:00,Cademario,2712632,1098646,2,capre ferite,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.92120043725736,46.4708407981233,25,2025/05/11 00:00:00,Acquarossa,2713864,1147688,2,pecore,Un'ulteriore pecora segnalata come dispersa Animali protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
9.0279817056189,46.4139806599885,26,2025/05/10 00:00:00,Malvaglia,2722192,1141529,1,pecora e un agnello,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
9.03453257176742,46.1763188050406,27,2025/05/07 00:00:00,Pianezzo,2723233,1115125,3,pecore,Un'ulteriore pecora segnalata come dispersa Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
8.98317956284576,46.2915064214106,28,2025/04/24 00:00:00,Lodrino,2719016,1127848,2,agnellini,Un terzo agnellino segnalato come disperso Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
9.02428779697748,45.9235388298855,29,2025/04/21 00:00:00,Roncapiano,2723010,1087014,1,agnelli,Tre ulteriori agnelli segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.89066505905255,46.0237175657706,30,2025/04/20 00:00:00,Cademario,2712439,1097948,1,agnello,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.96415354562418,45.8766058264392,31,2025/04/12 00:00:00,Rancate,2718447,1081705,1,pecora,Tre agnelli segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.8452050452952,46.0237817894844,32,2025/04/07 00:00:00,Novaggio,2708919,1097891,1,montone,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento un lupo.,./1.png
8.89330004328459,46.029063781189,33,2025/03/23 00:00:00,Cademario,2712632,1098546,2,capre,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.88688849781357,46.0162087119318,34,2025/02/26 00:00:00,Cademario,2712162,1097108,1,pecora,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.92132244666308,46.1178239130746,35,2025/02/20 00:00:00,Rivera,2714615,1108452,8,pecore,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./2.png
8.91938559757986,46.0626788733701,36,2025/02/17 00:00:00,Torricella,2714581,1102320,2,pecore,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.74604597546245,46.199334667736,37,2025/02/14 12:00:00,Avegno-Gordevio,2700916,1117271,2,pecore,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.80477662446672,46.0055391266701,40,2025/01/19 00:00:00,Tresa,2705824,1095808,1,pecora,Animali non protetti adeguatamente DNA non raccoglibile causa avanzato stato di decomposizione,./1.png
8.81363924654379,46.0083371992463,41,2025/01/03 00:00:00,Astano,2706505,1096131,1,pecora,Un capo segnalato come disperso Animali non protetti adeguatamente Le analisi genetiche hanno confermato il coinvolgimento di un lupo,./1.png
8.91325868807541,46.1138629130301,42,2024/12/31 00:00:00,Rivera,2714000,1108000,1,pecora,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.94458499694199,46.3113888279931,43,2024/12/13 00:00:00,Iragna,2716000,1130000,1,capra,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.91277260814783,46.0958749876442,44,2024/12/03 00:00:00,Mezzovico,2714000,1106000,1,capra,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore,./1.png
8.98906089699367,46.0498652734145,45,2024/12/01 00:00:00,Villa Luganese,2720000,1101000,1,pecore e una capra,Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.68026276239967,46.107671649474,46,2024/11/19 08:00:00,Brissago,2696000,1107000,1,pecora,Animali non protetti adeguatamente -Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.88399322932781,46.4741276637505,48,2024/11/08 00:00:00,Acquarossa,2711000,1148000,2,pecore,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.99556745938146,45.8248464294789,49,2024/11/03 00:00:00,Seseglio,2721000,1076000,1,vitellino,Animali protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.872570528101,46.0424112849644,50,2024/11/03 00:00:00,Fescoggia,2711000,1100000,1,capra,Animali non proteggibili In attesa di riscontro analisi DNA,./1.png
8.83168838148687,46.4657843682378,51,2024/11/01 00:00:00,Faido,2707000,1147000,2,pecore,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.68829604497421,46.4584564179136,52,2024/10/31 00:00:00,Fusio,2696000,1146000,1,capra,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.74794017597132,46.2328620281355,53,2024/10/29 00:00:00,Gordevio,2701000,1121000,1,capra,Animali non proteggibili Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.872570528101,46.0424112849644,54,2024/10/27 00:00:00,Fescoggia,2711000,1100000,1,capra,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.52849492890155,46.2801728911313,55,2024/10/26 00:00:00,Campo Vallemaggia,2684000,1126000,1,capra ferita,Diversi capi segnalati come dispersi Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
9.06736464961632,46.0757526813952,56,2024/10/19 00:00:00,Valcolla,2726000,1104000,1,capra,Animali non protetti adeguatamente In attesa riscontro analisi DNA,./1.png
8.93905357480386,46.5813804292183,57,2024/10/12 00:00:00,Blenio,2715000,1160000,1,pecora,Animali protetti adeguatamente Lupo osservato durante la predazione.,./1.png
9.02859633702758,46.0763062944065,58,2024/10/09 00:00:00,Valcolla,2723000,1104000,1,vitellino,Animali protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di grande predatore.,./1.png
8.97690405694974,46.0770236926282,59,2024/10/07 11:20:00,Capriasca,2719000,1104000,1,vitello,Animali non proteggibili -Le analisi genetiche non hanno riscontrato il coinvolgimento di grande predatore.,./1.png
8.97690405694974,46.0770236926282,60,2024/10/07 11:20:00,Capriasca,2719000,1104000,1,vitello,Animali non proteggibili -Le analisi genetiche non hanno riscontrato il coinvolgimento di grande predatore.,./1.png
8.77408252748658,46.2415531384023,61,2024/10/03 00:00:00,Gordevio,2703000,1122000,1,capra,Un capo segnalato come disperso Animali non proteggibili Le analisi genetiche hanno confermato il coinvolgimento di un grande predatore,./1.png
8.9130156083238,46.1048689474095,62,2024/10/01 00:00:00,Novazzano,2714000,1107000,1,asinello,Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.76528465820116,46.4125982102053,63,2024/09/18 00:00:00,Chironico,2702000,1141000,1,vitello,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.94209731600995,46.2214490742503,64,2024/09/08 00:00:00,Monte Carasso,2716000,1120000,4,pecore,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
9.06709634186451,46.0667590886545,65,2024/09/04 00:00:00,Valcolla,2726000,1103000,1,capra,Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.76133813068118,46.2506998511045,66,2024/08/30 00:00:00,Gordevio,2702000,1123000,1,capra ferita,Due animali segnalati come dispersi Animali non proteggibili In attesa di riscontro analisi DNA,./1.png
8.77386189037773,46.232558823776,67,2024/08/29 00:00:00,Gordevio,2703000,1121000,1,capra,Animali non proteggibili In attesa di riscontro analisi DNA,./1.png
8.50714242606557,46.5142845335485,69,2024/08/20 00:00:00,Bedretto,2682000,1152000,1,pecora,Animali non protetti per cause di forza maggiore Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.46430872227701,46.316758424829,70,2024/08/19 00:00:00,Bosco Gurin,2679000,1130000,3,capre,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
8.85825263706732,45.9886109568613,71,2024/08/19 00:00:00,Pura,2710000,1094000,2,pecore,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato in modo inequivocabile il coinvolgimento di un grande predatore.,./1.png
8.88739419566302,46.1141981121241,72,2024/08/17 00:00:00,Monteceneri,2712000,1108000,1,capra,Animali non protetti per cause di forza maggiore Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.42847487030689,46.4880078522583,73,2024/08/13 00:00:00,Bedretto,2676000,1149000,11,pecore,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./2.png
8.92600961905896,46.5815517079215,74,2024/08/08 00:00:00,Blenio,2714000,1160000,6,pecore,Animali protetti adeguatamente Le analisi genetiche hanno riscontro il coinvolgimento di un grande predatore,./2.png
8.68808877133284,46.4494619303903,75,2024/08/03 00:00:00,Fusio,2696000,1145000,1,capra,Un capo segnalato come disperso Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.76133813068118,46.2506998511045,78,2024/07/24 00:00:00,Gordevio,2702000,1123000,1,capra,Un animale segnalato come disperso Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.76133813068118,46.2506998511045,79,2024/07/23 00:00:00,Gordevio,2702000,1123000,1,capra ferita,Un animale segnalato come disperso Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.77364132574416,46.223564512004,80,2024/07/22 00:00:00,Gordevio,2703000,1120000,1,capra ferita,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.79353803784423,46.5022339191152,81,2024/07/21 00:00:00,Faido,2704000,1151000,1,capra,Animali protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore,./1.png
8.50149492113871,46.2264510489353,82,2024/07/18 00:00:00,Vergeletto,2682000,1120000,1,capra ferita,Un animale segnalato come disperso Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.77364132574416,46.223564512004,83,2024/07/18 00:00:00,Gordevio,2703000,1120000,1,capra,Un animale segnalato come disperso Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.75206307536549,46.4037551874529,85,2024/07/15 00:00:00,Faido,2701000,1140000,2,pecore,Numero imprecisato di animali segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.99213084184001,46.1577907713168,86,2024/07/12 00:00:00,Camorino,2720000,1113000,1,pecora,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
9.03043219270495,46.1392622434339,87,2024/07/11 00:00:00,Monteceneri,2723000,1111000,4,pecore,Sette capi segnalati come dispersi Animali non proteggibili In attesa di riscontro analisi DNA,./0.png
8.68912582512178,46.4944343396255,311,2017/07/03 07:54:01,Quinto/Cascina Rosserrora,2696000,1150000,1,capra,,./1.png
8.76528465820116,46.4125982102053,88,2024/07/10 00:00:00,Faido,2702000,1141000,1,pecora,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
9.04336997040105,46.1390789787797,89,2024/07/08 00:00:00,Isone,2724000,1111000,1,capra ferita,Due capi segnalati come dispersi Animali non proteggibili -Le analisi genetiche non hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.88715537980574,46.1052040917933,90,2024/06/29 00:00:00,Monteceneri,2712000,1107000,1,capra,Due capi segnalati come dispersi Animali non protetti per cause di forza maggiore Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.77364132574416,46.223564512004,91,2024/06/29 00:00:00,Gordevio,2703000,1120000,1,capretto,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.47608885755174,46.2536762408126,92,2024/06/27 00:00:00,Campo Vallemaggia,2680000,1123000,2,capre,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
9.00403995327807,46.1216367607213,93,2024/06/18 00:00:00,Isone,2721000,1109000,1,pecora,Un agnello segnalato come disperso Animali protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
9.00249270121396,46.0676742161933,94,2024/06/16 00:00:00,Sonvico,2721000,1103000,1,capra,Animali protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore,./1.png
9.04231186479961,46.1031042362235,95,2024/06/14 00:00:00,Capriasca,2724000,1107000,2,capre,Animali non protetti per cause di forza maggiore Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.46447843774132,46.3257532878816,96,2024/06/14 00:00:00,Bosco Gurin,2679000,1131000,5,pecore,dieci capi segnalati come dispersi Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
8.77364132574416,46.223564512004,97,2024/06/12 00:00:00,Gordevio,2703000,1120000,1,capra,Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.73690964311361,46.3139609753083,98,2024/06/11 00:00:00,Brione Verzasca,2700000,1130000,2,pecore,Un agnello segnalato come disperso Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.77364132574416,46.223564512004,99,2024/06/09 00:00:00,Gordevio,2703000,1120000,3,capre,Un capretto segnalato come disperso Animali non proteggibili Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./0.png
8.93284203939337,46.3565308133571,100,2024/05/22 00:00:00,Pollegio,2715000,1135000,1,lupo investito in autostrada,"Come da prassi, l'animale è stato trasportato al FIWI di Berna per le analisi del caso.",./1.png
8.74967299055266,46.3048170038418,101,2024/05/14 00:00:00,Brione Verzasca,2701000,1129000,1,agnello,Una pecora segnalata come dispersa Animali non proteggibili In attesa di riscontro analisi DNA,./1.png
9.03677945663347,45.9142386791825,103,2024/05/07 00:00:00,Breggia,2724000,1086000,1,pecora,Due capi segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore,./1.png
9.01126843209569,45.9235958093627,104,2024/05/05 00:00:00,Breggia,2722000,1087000,2,agnelli,Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.79396116905942,45.9984004500301,105,2024/05/03 00:00:00,Monteggio,2705000,1095000,2,pecore,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore,./1.png
9.01126843209569,45.9235958093627,106,2024/05/02 00:00:00,Breggia,2722000,1087000,2,agnelli,Due ulteriori agnelli segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.79396116905942,45.9984004500301,107,2024/04/27 00:00:00,Monteggio,2705000,1095000,2,pecore,Tre capi segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
9.03599220204124,45.8872582121902,109,2024/04/18 00:00:00,Breggia,2724000,1083000,1,vitello di yak di pochi giorni,Animali protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore,./1.png
9.02363442166568,45.9054276692543,110,2024/04/16 00:00:00,Breggia,2723000,1085000,1,agnello ferito,Due capi segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.83797130901988,46.2047922531845,111,2024/04/14 00:00:00,Mergoscia,2708000,1118000,1,pecora ferita,Un capo segnalato come disperso Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo,./1.png
8.93640652970287,46.0145891283331,112,2024/04/05 00:00:00,Savosa,2716000,1097000,1,daino,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grane predatore.,./1.png
8.93640652970287,46.0145891283331,113,2024/04/04 00:00:00,Savosa,2716000,1097000,1,daino,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
9.02363442166568,45.9054276692543,114,2024/04/02 00:00:00,Breggia,2723000,1085000,1,agnello,Due capi segnalati come dispersi Animali non protetti adeguatamente Le analisi genetiche hanno riscontrato il coinvolgimento di un lupo.,./1.png
8.93640652970287,46.0145891283331,115,2024/03/22 00:00:00,Savosa,2716000,1097000,4,daini,Animali non protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grane predatore.,./0.png
8.98275539327742,46.2838824324608,116,2024/03/21 00:00:00,Lodrino,2719000,1127000,1,agnello,Animali protetti adeguatamente Le analisi genetiche non hanno riscontrato il coinvolgimento di un grande predatore.,./1.png
8.89483650786742,46.39301444882,117,2024/03/08 00:00:00,Sobrio,2712000,1139000,1,vitello,Le analisi genetiche hanno riscontrato il coinvolgimento di un canide.,./1.png
9.02363442166568,45.9054276692543,118,2024/02/18 00:00:00,Breggia,2723000,1085000,1,agnello,"4 agnelli dispersi Animali non protetti adeguatamente Riscontro DNA: ""lupo"".",./1.png
8.76068264592855,46.2237168326641,119,2024/02/16 00:00:00,Avegno Gordevio,2702000,1120000,3,capre,"Animali non protetti adeguatamente Riscontro DNA: ""lupo"".",./0.png
9.06174854710604,45.8868889196265,120,2024/01/16 00:00:00,Breggia,2726000,1083000,1,pecora,"Un animale segnalato come disperso Animali non protetti adeguatamente Riscontro DNA: ""non interpretabile"".",./1.png
8.8331352542312,46.0159156745528,121,2024/01/04 00:00:00,Novaggio,2708000,1097000,2,daini,"Animali non protetti adeguatamente Riscontro DNA: ""volpe"".",./1.png
8.92230899525183,46.4466417359507,122,2023/12/24 00:00:00,Acquarossa,2714000,1145000,1,capra,"Animali protetti adeguatamente Riscontro DNA: ""lupo"".",./1.png
8.81752797795546,46.4209721260413,123,2023/12/21 00:00:00,Faido,2706000,1142000,1,capra,"Animali non protetti adeguatamente Riscontro DNA: ""lupo""..",./1.png
